id;institutionType;name;voivodeship;county;community;city;street;houseNumber;localNumber;postalCode;geolocation;website;email;phone;capacity;kidsEnrolled;capacityKPO;capacityFERS;kidsEnrolledKPO;kidsEnrolledFERS;basicPricePerMonth;basicPricePerMonthKPOFERS;extendedStayOver10H;basicPricePerHour;foodPricePerMonth;foodPricePerDay;discounts;openingHours;isAdaptedToDisabledChildren;operatingEntityName;operatingEntityAddress;operatingEntityNIP;operatingEntityREGON;operatingEntityRegNoPosition;operatingEntityWebsite;businessActivitySuspended;longitude;latitude
10355/Z;Żłobek;"Niepubliczny Żłobek ""Słoneczna Kraina""";WARMIŃSKO-MAZURSKIE;giżycki;Wydminy;Wydminy;ul. Ełcka;2B;;11-510;"22.035943;53.976279";www.slonecznakraina.pl;lesya@osowa.com.pl;506211876;25;0.0;0.0;0.0;0.0;0.0;1000.0 zł;0.0 zł;;;;12.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ;TAK;Centrum Edukacji NOVUM Sp.z.o.o;ul.  Aleja Niepodległości 606 lok. 610 81-855 SOPOT, Sopot, miasto;8451984497.0;281601760.0;11670/P;www.slonecznakraina.pl;NIE;22.035943;53.976279
10357/Z;Żłobek;Kolorado;ŚLĄSKIE;Świętochłowice;Świętochłowice;Świętochłowice, miasto;ul. Karpacka;33;III;41-608;"18.915376879623416;50.31139614840728";www.kolorado.edu.pl;przedszkole@kolorado.edu.pl;506177233;30;0.0;;;;;2200.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;"""Kolorado"" - usługi edukacyjne Agnieszka Rajczyk";;6272267938.0;241559829.0;11588/P;www.kolorado.edu.pl;NIE;18.915376879623416;50.31139614840728
10358/Z;Żłobek;Chatka Skrzatka  ;ŚLĄSKIE;Świętochłowice;Świętochłowice;Świętochłowice, miasto;ul. Bytomska;26;2;41-600;"18.9168228138307;50.2936952";Brak;chatkaskrzatka2@gmail.com;578914290;25;25.0;;;;;1500.0 zł;0.0 zł;70.0 zł;;;16.5 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;Chatka Skrzatka Luiza Kaintoch;;6412467897.0;367323291.0;11674/P;;NIE;18.9168228138307;50.2936952
10379/Z;Żłobek;ŻŁOBEK NIEPUBLICZNY KULKA;WIELKOPOLSKIE;poznański;Komorniki;Wiry;ul. Poznańska;43;;62-051;"16.881428;52.316217";www.przedszkolekulka.pl;zlobek@przedszkolekulka.pl;575667513;36;32.0;0.0;0.0;0.0;0.0;1190.0 zł;0.0 zł;;;;15.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 13.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ;TAK;"""KULKA"" SP. Z O.O. (dawniej ""Kulka"" Ewa Olewińska)";ul. Poznańska 43 62-051 Komorniki, Wiry, osada leśna;7773434313.0;529798586.0;11671/P;www.przedszkolekulka.pl;NIE;16.881428;52.316217
10381/Z;Żłobek;Żłobek Barwy Dzieciństwa 2;LUBELSKIE;Lublin;Lublin;Lublin;ul. Łęczyńska;51;;20-313;"22.589471;51.242198";zlobkiklanza.pl;zlobekbdz2@klanza.org.pl;507406593;30;14.0;0.0;0.0;0.0;0.0;1900.0 zł;0.0 zł;50.0 zł;;;12.0 zł;Zniżka - zwolnienie z opłaty wpisowego dla posiadaczy Karty Dużej Rodziny i dla rodzeństwa uczęszczającego do żłobka (w tym absolwentów): 100.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Polskie Stowarzyszenie Pedagogów i Animatorów KLANZA Lublin;ul.  Kaprysowa 2 20-843 Lublin, Lublin, miasto;9461183262.0;430465878.0;3285/P;zlobkiklanza.pl;NIE;22.589471;51.242198
10382/Z;Żłobek;Akademia Kinder Centrum;OPOLSKIE;Opole;Opole;Opole, miasto;ul. Partyzancka;7;;45-801;"17.8892501210139;50.67940575";www.kindercentrum.pl;biuro@kinder-centrum.pl;606224563;81;56.0;0.0;0.0;0.0;0.0;2199.0 zł;0.0 zł;40.0 zł;;;18.0 zł;Zniżka - Ulga Dyrektorska wg indywidualnej decyzji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ;TAK;AKADEMIA KINDER CENTRUM ŚMIGIELSKA ZOFIA  SPÓŁKA KOMANDYTOWA;ul.  Wiejska 11 49-120 Dąbrowa, Narok, wieś;9910309584.0;532465454.0;239/P;www.kindercentrum.pl;NIE;17.8892501210139;50.67940575
10383/Z;Żłobek;"Żłobek Niepubliczny ""Kraina Marzeń""";OPOLSKIE;Opole;Opole;Opole, miasto;ul. Marii Rodziewiczówny;13a;;45-348;"17.9408594;50.6616345";www.krainamarzen.pl;rodziewiczowny@krainamarzen.pl;730794198;60;35.0;;;;;1500.0 zł;0.0 zł;35.0 zł;;;15.0 zł;Zniżka - Opolska Karta Rodziny i Seniora - obowiązuje na 2 dziecko pod warunkiem uczęszczania obojga z nich: 20.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;"""Kraina Marzeń"" Grzegorz Tarka";;7542831103.0;160341464.0;308/P;https://krainamarzen.pl/;NIE;17.9408594;50.6616345
10387/Z;Klub dziecięcy;Bajlandia Niepubliczne Przedszkole i klub Malucha s.c.Sylwia Szygenda i Ewelina Chabierska;WIELKOPOLSKIE;ostrzeszowski;Ostrzeszów;Ostrzeszów;ul. Armii Krajowej;1;1;63-500;"17.933290696411138;51.42982450493264";brak;bajlandia2016@wp.pl;609126024;22;0.0;0.0;0.0;0.0;0.0;510.0 zł;0.0 zł;;;;9.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:45-17:00 ;TAK;BAJLANDIA NIEPUBLICZNE PRZEDSZKOLE I KLUB MALUCHA SPÓŁKA CYWILNA SYLWIA SZYGENDA I EWELINA CHABIERSKA;ul. ks. Józefa Kurzawy 5 62-874 Brzeziny, Brzeziny, wieś;9680980490.0;365907958.0;11577/P;;TAK;17.933290696411138;51.42982450493264
10401/Z;Żłobek;Niepubliczny Żłobek UL;WIELKOPOLSKIE;poznański;Suchy Las;Złotniki;ul. Krzemowa;1;;62-002;nan;www.ulprzedszkole.pl;justyna.tomelka@nickel.com.pl;516058960;20;20.0;0.0;0.0;0.0;0.0;1650.0 zł;0.0 zł;;;;19.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;NICKEL EDU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul.  Krzemowa 1 62-002 Suchy Las, Złotniki, wieś;7773102120.0;300984926.0;11697/P;www.ulprzedszkole.pl;NIE;16.8498866;52.4859904
10403/Z;Żłobek;"Niepubliczny Żłobek ""Wyspa Szkrabów""";LUBUSKIE;międzyrzecki;Międzyrzecz;Międzyrzecz;ul. ks. inf. Henryka Guzowskiego;1;;66-300;"15.608563;52.447201";http://wyspaszkrabow.5v.pl;wyspa.szkrabow@wp.pl;538475480;40;40.0;0.0;0.0;0.0;0.0;1300.0 zł;0.0 zł;;;;16.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ;TAK;Mateusz Kłosowski;;5961650629.0;81033551.0;11698/P;http://wyspaszkrabow.5v.pl;NIE;15.608563;52.447201
10405/Z;Żłobek;Żłobek a.gugu;LUBELSKIE;Lublin;Lublin;Lublin, miasto;ul. Pogodna;34;;20-337;"22.592961899478084;51.2349751";www.zlobekagugu.pl;rko@zlobekagugu.pl;509777829;31;31.0;;;;;2100.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;CRESCA - EWA TYMIŃSKA-JARASZKIEWICZ;;7151802178.0;361404686.0;11718/P;www.zlobekagugu.pl;NIE;22.592961899478084;51.2349751
10409/Z;Żłobek;Żłobek Hero!Academy;MAZOWIECKIE;Warszawa;Warszawa - Wilanów;Wilanów;ul. Adama Branickiego;16;;02-972;"20.9875744;52.1919951";http://www.heroacademy.edu.pl/;s.laskowska@hero.edu.pl;781953211;20;8.0;0.0;0.0;0.0;0.0;2700.0 zł;0.0 zł;;;;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-18:30 ;NIE;HERO ACADEMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;al.  Aleja Rzeczypospolitej 1 02-972 Warszawa - Wilanów, Warszawa - Wilanów, dzielnica m. st. Warszawy;5252679258.0;365601254.0;11723/P;http://www.heroacademy.edu.pl/;NIE;20.9875744;52.1919951
10412/Z;Żłobek;"Niepubliczny Żłobek ""Pluszowy Miś""";WIELKOPOLSKIE;Poznań;Poznań-Stare Miasto;Poznań-Stare Miasto;os. Stefana Batorego;80F;L1;60-687;"16.926487734132724;52.407831508240236";;pluszowymisbatorego@gmail.com;539330098;20;20.0;0.0;0.0;0.0;0.0;1100.0 zł;0.0 zł;;;;21.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Joanna Mikulska Maciej Górniak;ul.  Naramowicka 47A lok. 6 61-622 Poznań-Stare Miasto, Poznań-Stare Miasto, delegatura;9721280721.0;368691654.0;11744/P;;NIE;16.926487734132724;52.40783150824024
10413/Z;Żłobek;Niepubliczny Żłobek Wesołe Dinusie II;PODLASKIE;Białystok;Białystok;Białystok, miasto;ul. Świętokrzyska;5A;U3;15-876;"23.1339237;53.1459079";www.wesoledinusie.pl;kontakt@wesoledinusie.pl;600140533;38;33.0;;;;;1600.0 zł;0.0 zł;;;;15.5 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:45-16:45 ;TAK;Lucky Star Ewa Bałtyk;;9661654855.0;200272057.0;2263/P;www.wesoledinusie.pl;NIE;23.1339237;53.1459079
10431/Z;Żłobek;Niepubliczny Żłobek Fair Play;MAZOWIECKIE;Warszawa;Warszawa - Ochota;Warszawa - Ochota, dzielnica m. st. Warszawy;ul.  Grójecka;208;;02-390;"20.965613691847537;52.19955";www.przedszkolefairplay-grojecka.pl;biuro@przedszkolefairplay-grojecka.pl;507087828;44;38.0;0.0;0.0;0.0;0.0;2030.0 zł;0.0 zł;;;;23.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:30 ;NIE;Education&Fun Sp. z o.o.;ul.  Mazowiecka 11 lok. 49 00-052 Warszawa - Śródmieście, Warszawa - Śródmieście, dzielnica m. st. Warszawy;5252700610.0;366640049.0;11765/P;www.przedszkolafairplay-grojecka.pl;NIE;20.965613691847537;52.19955
10451/Z;Żłobek;MAYA - Baśniowy Dworek;WIELKOPOLSKIE;poznański;Swarzędz;Jasin, wieś;ul.  Wrzesińska;100;;62-020;"17.09288;52.40865";www.basniowydworek.pl;maya-zlobek@o2.pl;535316123;40;26.0;0.0;0.0;0.0;0.0;2050.0 zł;0.0 zł;;;;16.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ;NIE;"""MAYA"" PRYWATNY ŻŁOBEK Iwona Muszyńska";ul.  Wrzesińska 100 62-020 Swarzędz, Jasin, wieś;8551054125.0;810528895.0;3381/P;;NIE;17.09288;52.40865
10452/Z;Żłobek;Bajkowy Żłobek Katarzyna Kotecka;WARMIŃSKO-MAZURSKIE;olsztyński;Biskupiec;Nowe Marcinkowo, wieś;;4;;11-300;"20.889827;53.8275967";www.jacek-i-agatka.pl;jacekiagatka0202@gmail.com;504007497;18;18.0;0.0;0.0;0.0;0.0;650.0 zł;0.0 zł;;;;13.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ;TAK;Bajkowy Żłobek Katarzyna Kotecka; 4 11-300 Biskupiec, Nowe Marcinkowo, wieś;7391768073.0;519583698.0;11766/P;www.jacek-i-agatka.pl;NIE;20.889827;53.8275967
10454/Z;Żłobek;Roman Turczyn Żłobek Bajkowa Kraina;KUJAWSKO-POMORSKIE;Toruń;Toruń;Toruń;ul. Łukasza Watzenrodego;14;1;87-100;"18.603868;53.047569";brak;zlobekbajkowakraina@wp.pl;725625825;63;12.0;0.0;0.0;0.0;0.0;1300.0 zł;0.0 zł;;;400.0 zł;;Zniżka - Rodzeństwo uczęszczające do instytucji: 8.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-16:30 ;NIE;Roman Turczyn Żłobek Bajkowa Kraina Toruń;;8790014100.0;871704100.0;11770/P;;NIE;18.603868;53.047569
10459/Z;Żłobek;Opieka nad Dziećmi Zielony Ogródek;MAZOWIECKIE;grodziski;Jaktorów;Henryszew, wieś;;15;;96-316;"20.450740436978464;52.0808454";domoweprzedszkole.info.pl;kontakt@domoweprzedszkole.info.pl;535008657;45;49.0;0.0;0.0;0.0;0.0;1800.0 zł;0.0 zł;50.0 zł;;;16.0 zł;"Zniżka - Wielodzietność/Karta Dużej Rodziny: 5.0% Zniżka - Dotacja z budżetu Gminy na dziecko zamieszkałe na terenie Gminy Jaktorów, Radziejowice i miasta Żyrardów - 300 zł miesięcznie; : 38.0% ";Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;Opieka nad Dziećmi Zielony Ogródek, Katarzyna Zbrzeźna; 15 96-316 Jaktorów, Henryszew, wieś;8381152046.0;15002450.0;11775/P;www.domoweprzedszkole.info.pl;NIE;20.450740436978464;52.0808454
10460/Z;Żłobek;"Prywatny żłobek ,,Kolorowy Domek"" Aleksandra Goździak oddział 2";WIELKOPOLSKIE;Poznań;Poznań-Grunwald;Poznań-Grunwald;ul. Junacka;7;;60-152;"16.9248659375;52.36414782791556";www.kolorowydomek.com.pl;biuropoznankolorowydomek@wp.pl;793607460,604645202;70;68.0;0.0;0.0;0.0;0.0;1750.0 zł;0.0 zł;25.0 zł;;407.0 zł;;Zniżka - Wielodzietność/Karta Dużej Rodziny: 5.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;"Prywatny żłobek ,,Kolorowy Domek "" Aleksandra Goździak";;7861638707.0;301274530.0;11777/P;www.kolorowydomek.com.pl;NIE;16.9248659375;52.36414782791556
10464/Z;Żłobek;Żłobek Gminny w Postolicach;DOLNOŚLĄSKIE;jaworski;Wądroże Wielkie;Postolice, wieś;;20A;;59-430;"16.429058;51.105847";;r.serafin@wadrozewielkie.pl;768874318;24;20.0;;;;;516.0 zł;0.0 zł;52.0 zł;;;8.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 40.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:15-16:15 ;NIE;Gmina Wądroże Wielkie; 64 59-430 Wądroże Wielkie;6951400825.0;390647430.0;7169/P;www.wadrozewielkie.pl;NIE;16.429058;51.105847
10465/Z;Klub dziecięcy;Klub Dziecięcy w Gaworzycach;DOLNOŚLĄSKIE;polkowicki;Gaworzyce;Gaworzyce;ul. Dworcowa;191;;59-180;"15.8817078;51.6238574";brak;ewa.osomanska@wp.pl;606718179;20;17.0;0.0;0.0;0.0;0.0;1700.0 zł;0.0 zł;30.0 zł;;200.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:00 ;TAK;Ewa Pawlak-Osmańska;;6931353933.0;390073790.0;1973/P;;NIE;15.8817078;51.6238574
10466/Z;Żłobek;ELEMELEK Ewelina Strutynska;DOLNOŚLĄSKIE;wrocławski;Siechnice;Siechnice;ul. Marszałka Józefa Piłsudskiego;4 B;;55-011;"17.151064;51.034354";www.elemelek.com.pl;strutynska.ewelina@gmail.com;697918433;13;13.0;0.0;0.0;0.0;0.0;1675.0 zł;0.0 zł;;;;19.5 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ;NIE;ELEMELEK Ewelina Strutynska;;8942902327.0;369134105.0;11848/P;www.elemeleksiechnice.pl;NIE;17.151064;51.034354
10467/Z;Żłobek;"Żłobek Miejski ""Kolorowe Nutki"" w Krośnie";PODKARPACKIE;Krosno;Krosno;Krosno, miasto;ul. Powstańców Warszawskich;42;;38-400;"21.775402585505137;49.68829235";zmkrosno.pl;sekretariat@zmkrosno.pl;134743980;50;50.0;25.0;0.0;25.0;0.0;1500.0 zł;0.0 zł;50.0 zł;;;5.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Gmina Miasto Krosno;ul. Lwowska 28a 38-400 Krosno;6840013798.0;370440809.0;415/P;krosno.pl;NIE;21.775402585505137;49.68829235
10468/Z;Żłobek;"Żłobek Miejski ""Kolorowe Nutki"" w Krośnie";PODKARPACKIE;Krosno;Krosno;Krosno, miasto;ul. Stefana Kisielewskiego;15;;38-400;"21.756685660272275;49.68291415";zmkrosno.pl;sekretariat@zmkrosno.pl;134743980,885420003;25;25.0;;;;;1500.0 zł;0.0 zł;50.0 zł;;;5.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Gmina Miasto Krosno;ul. Lwowska 28a 38-400 Krosno;6840013798.0;370440809.0;415/P;krosno.pl;NIE;21.756685660272275;49.68291415
10490/Z;Żłobek;"Żłobek Miejski ""Kolorowe Nutki"" w Krośnie";PODKARPACKIE;Krosno;Krosno;Krosno, miasto;ul. Prochownia;4a;;38-400;"21.7755948135641;49.69664985";zmkrosno.pl;sekretariat@zmkrosno.pl;134743980,887200205;25;25.0;;;;;1500.0 zł;0.0 zł;50.0 zł;;;5.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Gmina Miasto Krosno;ul. Lwowska 28a 38-400 Krosno;6840013798.0;370440809.0;415/P;krosno.pl;NIE;21.7755948135641;49.69664985
10532/Z;Żłobek;Kraina marzeń;PODKARPACKIE;przemyski;Żurawica;Buszkowice, wieś;;144;;37-710;nan;www.krainamarzen-buszkowice.pl;tabi3@wp.pl;506164873;34;33.0;;;;;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;TAK;Alicja Tabinowska; 144 37-710 Żurawica, Buszkowice, wieś;7952193783.0;180587741.0;11292/P;www.krainamarzen-buszkowice.edupge.pl;NIE;22.8054323;49.8035056
10550/Z;Żłobek;"Niepubliczny Żłobek ""Calineczka""";MAZOWIECKIE;wołomiński;Radzymin;Słupno;al. Jana Pawła II;64;;05-250;"21.1638467;52.3942172";www.calineczka.edu.pl;biuro@calineczka.edu.pl;227866728;40;40.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:30 ;NIE;KF-EDUKACJA  FRANCISZEK KOZIELEC;;7351019187.0;490588321.0;11923/P;http://calineczka.edu.pl/;NIE;21.1638467;52.3942172
10551/Z;Żłobek;"Domowa Akademia ""SMYK"" Magdalena Chrząszcz Żłobek ";WARMIŃSKO-MAZURSKIE;lidzbarski;Orneta;Orneta;ul. Podleśna;2;;11-130;"20.144066;54.118271";;magdalenachrzaszcz@poczta.onet.pl;516086655;10;0.0;0.0;0.0;0.0;0.0;1350.0 zł;0.0 zł;30.0 zł;;231.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ;NIE;"DOMOWA AKADEMIA ,,SMYK"" MAGDALENA CHRZĄSZCZ";;5821436936.0;171012223.0;11904/P;;NIE;20.144066;54.118271
10552/Z;Żłobek;ŻŁOBEK MACIUSIOWO;ŚLĄSKIE;mikołowski;Łaziska Górne;Łaziska Górne;ul. Rybnicka;18;;43-170;"18.8479752229795;50.16156645";www.maciusiowo.pl;carola_w@o2.pl;506950121;33;32.0;0.0;18.0;0.0;18.0;1800.0 zł;1800.0 zł;;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Nibylandia Karolina Wodarz;;6351589866.0;240903762.0;11912/P;;NIE;18.8479752229795;50.16156645
10555/Z;Żłobek;ŻŁOBEK MIEJSKI Jednostka organizacyjna gminy Bielsko-Biała;ŚLĄSKIE;Bielsko-Biała;Bielsko-Biała;Bielsko-Biała, miasto;ul. Pod Grodziskiem;4;;43-300;"19.022358751564028;49.82370780045028";www.zlobekbielsko.pl;zlobek@zlobekbielsko.pl;334964223;94;89.0;;;;;1500.0 zł;0.0 zł;120.0 zł;;;11.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;NIE;Gmina Bielsko-Biała;pl.  Ratuszowy 1 43-300 Bielsko-Biała, Bielsko-Biała, miasto;9372686990.0;72181741.0;366/P;www.um.bielsko.pl;NIE;19.022358751564028;49.82370780045028
10557/Z;Żłobek;Żyrafy;WIELKOPOLSKIE;poznański;Dopiewo;Dąbrówka;ul. Lipowa;1;;62-069;"16.745678;52.384215";www.zyrafy.com.pl;zlobekdabrowka@zyrafy.com.pl;577404888;37;37.0;0.0;0.0;0.0;0.0;2090.0 zł;0.0 zł;;;;19.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;DEA Konsulting Izabela Tokarska;;5991766905.0;300163997.0;11946/P;www.http://zyrafy.com.pl/;NIE;16.745678;52.384215
10558/Z;Żłobek;"Żłobek ""Świat Dziecka"" w Staszowie";ŚWIĘTOKRZYSKIE;staszowski;Staszów;Staszów, miasto;ul. Jana Pawła II;17a;;28-200;"21.17255392168647;50.568468529054286";;klubdzieciecy.staszow@op.pl;158642121;26;26.0;;;;;645.0 zł;0.0 zł;65.0 zł;;;11.5 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 50.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Gmina Staszów;ul. Opatowska 31 28-200 Staszów, miasto;8661608731.0;830409749.0;202/P;www.staszow.pl;NIE;21.17255392168647;50.568468529054286
10560/Z;Żłobek;Żłobek Tęcza;WIELKOPOLSKIE;Poznań;Poznań-Jeżyce;Poznań-Jeżyce;ul. Czarnkowska;17;;60-415;"16.932365625;52.40733058058285";www.teczadzieci.pl;biuro@teczadzieci.pl;506234510;25;20.0;0.0;0.0;0.0;0.0;1650.0 zł;0.0 zł;;;;16.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ;TAK;Tęcza Anna Laudańska;;7811379244.0;300971444.0;11961/P;www.teczadzieci.pl;NIE;16.932365625;52.40733058058285
10561/Z;Żłobek;"Żłobek ""Szalona Żyrafa"" w Jarocinie";WIELKOPOLSKIE;jarociński;Jarocin;Jarocin, miasto;ul. Wrzosowa;4;;63-200;"17.50065;51.98027";;szalonazyrafa@wp.pl;505099276;40;40.0;;;;;1900.0 zł;0.0 zł;50.0 zł;;;15.5 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;NIE;SZALONA ŻYRAFA Agata Nelka;;6172036180.0;301997842.0;11920/P;;NIE;17.50065;51.98027
10572/Z;Żłobek;Żłobek ABRAKADABRA Filia;MAZOWIECKIE;Warszawa;Warszawa - Praga-Południe;Warszawa - Praga-Południe, dzielnica m. st. Warszawy;ul.  Alzacka;16A;;03-972;"21.0648994;52.2259715";www.zlobekabrakadabra.pl;biuro@przedszkolehappytime.pl;501610422;24;24.0;0.0;0.0;0.0;0.0;;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek, Sobota, Niedziela 7:30-18:00 ;NIE;"PPHU BTP ANNA KÜNSTLE Przedszkole Anglojęzyczne ""HAPPY TIME"" Prywatna Szkoła Podstawowa ""Wonderful Years School""; Żłobek Abrakadabra";;8331134810.0;750770639.0;11905/P;www.zlobekabrakadabra.pl;NIE;21.0648994;52.2259715
10578/Z;Żłobek;Niepubliczny Żłobek Bajkolandia;ZACHODNIOPOMORSKIE;policki;Police;Police, miasto;ul. Przyjaźni;8;;72-010;"14.542572;53.540103";;bajkolandia2017@wp.pl;537952053;28;25.0;;;;;1400.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-16:00 ;NIE;Niepubliczny Żłobek Bajkolandia Spółka Cywilna Anna Hasior Monika Ewald;ul. Przyjaźni 8 72-010 Police, Police, miasto;8513245366.0;385191533.0;19448/P;;NIE;14.542572;53.540103
10582/Z;Żłobek;"Żłobek ""Gumisiowa Kraina"" ";MAZOWIECKIE;radomski;Jedlińsk;Jedlińsk, wieś;ul. Lipowa;21;;26-660;"21.11104657495244;51.5180030432721";www.gumisiowakraina.pl;tk49@onet.pl;504220625;120;120.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;250.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;"Teresa Kalbarczyk P.P.U.H. ""KAL-TEX"", Niepubliczne Przedszkole i Żłobek ""GUMISIOWA KRAINA"" Teresa Kalbarczyk";;7961846084.0;672740720.0;11938/P;www.gumisiowakraina.pl;NIE;21.11104657495244;51.5180030432721
10583/Z;Żłobek;"Żłobek ""Tygrysek"" w Łańcucie";PODKARPACKIE;łańcucki;Łańcut;Łańcut;ul. Podzwierzyniec;41;;37-100;"22.231022;50.091256";www.tygrysek-przedszkole.pl;tygrysekbiuro@gmail.com;785195063;52;31.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;TAK;Tygrysek S.C. E. Walawender i M. Golenia; 350A 37-111 Rakszawa, Rakszawa, wieś;8151797756.0;180992588.0;11939/P;www.tygrysek-przedszkole.pl;NIE;22.231022;50.091256
10585/Z;Żłobek;"Żłobek ""Little AntBee""";MAZOWIECKIE;wołomiński;Radzymin;Radzymin;ul. Marii Skłodowskiej-Curie;9;11;05-250;"21.164912677078252;52.41670514548363";www.antbee.eu;biuro@antbee.eu;533119911;55;23.0;0.0;0.0;0.0;0.0;1800.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 5.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:30 ;NIE;Little AntBee Dorota Kuźlik;;1180239883.0;142476534.0;7128/P;http://www.antbee.eu/;NIE;21.16491267707825;52.41670514548363
